method,stress,max_h,h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,n_samples
object_token_no_geom,occlusion,10,3,0.1157497392927823,0.0955101201549906,0.1056299297238865,0.3790523690773067,0.4750623441396508,0.0052992518703241,0.0277431421446384,0.0055447184285827,0.0001731933723958,-0.3260060482566548,0.8972475338272026,3208
object_token_no_geom,occlusion,10,4,0.1140468008514141,0.0953508550041223,0.1046988279277682,0.3725062344139651,0.4735037406483791,0.0071695760598503,0.0355361596009975,0.0055447184285827,0.0001697479340798,-0.3138459891386662,0.8988540645623742,3208
object_token_no_geom,occlusion,10,5,0.1121024676706332,0.0956892458134594,0.1038958567420463,0.3678304239401496,0.4731920199501246,0.0087281795511221,0.0299251870324189,0.0055447184285827,0.0001671645520928,-0.3363231323063946,0.9030446603968554,3208
object_token_no_geom,occlusion,10,6,0.1095375224698129,0.0947517461868936,0.1021446343283532,0.3606608478802992,0.4784912718204488,0.0099750623441396,0.0289900249376558,0.0055447184285827,0.0001704691539976,-0.3006825953124092,0.904409371706613,3208
object_token_no_geom,occlusion,10,7,0.1070033208552436,0.0936343469318986,0.1003188338935711,0.3553615960099751,0.4831670822942643,0.0105985037406483,0.0289900249376558,0.0055447184285827,0.0001653005877635,-0.3066816190972563,0.906459728790043,3208
object_token_no_geom,occlusion,10,8,0.1042364746052336,0.093596260916217,0.0989163677607253,0.3503740648379052,0.4878428927680798,0.0115336658354114,0.0302369077306733,0.0055447184285827,0.0001643554045077,-0.3061104573770263,0.9082906652529936,3208
object_token_no_geom,occlusion,10,9,0.1014736298989927,0.0923428786465057,0.0969082542727492,0.3447630922693266,0.4887780548628428,0.0124688279301745,0.0311720698254364,0.0055447184285827,0.0001631393805703,-0.3125647935377378,0.908897177908486,3208
object_token_no_geom,occlusion,10,10,0.0988669538475233,0.0916169736840639,0.0952419637657936,0.338216957605985,0.4903366583541147,0.0130922693266832,0.0246259351620947,0.0055447184285827,0.000160376645829,-0.2948435458328229,0.9092324905636304,3208
object_token_no_geom,blur,5,1,0.1336048526566203,0.1085999236190373,0.1211023881378288,0.424009124607927,0.4185913886512689,0.0022811519817507,0.2072996863416025,0.0082528846080927,0.0003020605845161,-0.2626182371204247,0.8838414283841636,3507
object_token_no_geom,blur,5,2,0.1308788961969802,0.1082904515195816,0.1195846738582809,0.424009124607927,0.420302252637582,0.003706871970345,0.198745366410037,0.0082528846080927,0.0002927941782439,-0.2648062429240033,0.8893985463779538,3507
object_token_no_geom,blur,5,3,0.1270015776802897,0.10800388368461,0.1175027306824499,0.4217279726261762,0.422013116623895,0.0051325919589392,0.1970345024237239,0.0082528846080927,0.0002894940320535,-0.2628126973300971,0.8952679256785109,3507
object_token_no_geom,blur,5,4,0.1228038663610883,0.1071366126381035,0.1149702394995959,0.4174508126603935,0.4208725406330196,0.0065583119475335,0.1930424864556601,0.0082528846080927,0.0002861445127541,-0.2544806230758152,0.9014899771132632,3507
object_token_no_geom,blur,5,5,0.118227307228845,0.1064410570364113,0.1123341821326281,0.4157399486740804,0.4222982606216139,0.0079840319361277,0.1927573424579412,0.0082528846080927,0.0002807814374009,-0.2594941865821586,0.9076130543640276,3507
object_token_no_geom,clean,5,1,0.1335094253734935,0.1084008757738671,0.1209551505736803,0.424009124607927,0.41830624465355,0.0022811519817507,0.2127174222982606,0.0082803972311528,0.0002971964409999,-0.2585505246059394,0.8830443177258558,3507
object_token_no_geom,clean,5,2,0.1311987210850309,0.1082411751280011,0.119719948106516,0.4228685486170516,0.4194468206444254,0.003706871970345,0.2090105503279156,0.0082803972311528,0.0002884562449948,-0.2612460935260635,0.8887882755969982,3507
object_token_no_geom,clean,5,3,0.1276410762079284,0.1081964295254437,0.117918752866686,0.4205873966353008,0.4197319646421443,0.0051325919589392,0.2050185343598517,0.0082803972311528,0.000285224473337,-0.2603116978254083,0.895146919479729,3507
object_token_no_geom,clean,5,4,0.1236453318593679,0.1074816477966659,0.1155634898280169,0.4171656686626746,0.4200171086398631,0.0065583119475335,0.2035928143712574,0.0082803972311528,0.0002822190361686,-0.2535520519008948,0.9010312211693676,3507
object_token_no_geom,clean,5,5,0.1192791176156333,0.1068474641578658,0.1130632908867496,0.4163102366695181,0.4188765326489877,0.0079840319361277,0.2061591103507271,0.0082803972311528,0.0002773013555463,-0.2593018637823415,0.9062356958540204,3507
object_token_no_geom,distractor,5,1,0.1331428989179984,0.1093685174189162,0.1212557081684573,0.4260051325919589,0.4185913886512689,0.0022811519817507,0.2289706301682349,0.0086513059725054,0.0002963959167987,-0.2534087718659921,0.8830776026454923,3507
object_token_no_geom,distractor,5,2,0.1305996896762349,0.1083273383446474,0.1194635140104411,0.4228685486170516,0.4214428286284574,0.003706871970345,0.2292557741659538,0.0086513059725054,0.0002878210909658,-0.2588272795782338,0.8880114937766787,3507
object_token_no_geom,distractor,5,3,0.1270278865231682,0.1084574375859232,0.1177426620545457,0.4225834046193327,0.4231536926147705,0.0051325919589392,0.223267750213858,0.0086513059725054,0.0002837006543346,-0.2640333465877947,0.8952548005555749,3507
object_token_no_geom,distractor,5,4,0.1231966504964914,0.1079932560770158,0.1155949532867536,0.4180211006558312,0.4185913886512689,0.0065583119475335,0.2178500142571998,0.0086513059725054,0.0002811246187489,-0.2680306975222438,0.9011562589161888,3507
object_token_no_geom,distractor,5,5,0.1187702665155431,0.1069465710878784,0.1128584188017107,0.4160250926717992,0.4197319646421443,0.0079840319361277,0.2144282862845737,0.0086513059725054,0.0002768453043819,-0.2609496674314275,0.9069582198058432,3507
object_token_no_geom,frame_drop,5,1,0.1334311147748663,0.1081582889915875,0.1207947018832269,0.4231536926147705,0.41830624465355,0.0022811519817507,0.2224123182207014,0.0082648701097807,0.0002973325612166,-0.2561650879126966,0.8816681530593229,3507
object_token_no_geom,frame_drop,5,2,0.1310442054338093,0.1080888133991324,0.1195665094164709,0.4228685486170516,0.4188765326489877,0.003706871970345,0.2149985742800114,0.0082648701097807,0.0002888972717776,-0.2595761623359821,0.8879689201181487,3507
object_token_no_geom,frame_drop,5,3,0.1274825824961519,0.1080828670888591,0.1177827247925055,0.4231536926147705,0.422013116623895,0.0051325919589392,0.2115768463073852,0.0082648701097807,0.0002856265285057,-0.26094306197578,0.8940346387671989,3507
object_token_no_geom,frame_drop,5,4,0.1235283880583058,0.1075224915538597,0.1155254398060827,0.4177359566581123,0.420302252637582,0.0065583119475335,0.2021670943826632,0.0082648701097807,0.0002832196191875,-0.2497964069938172,0.9013363811614205,3507
object_token_no_geom,frame_drop,5,5,0.1191551645004794,0.106461001389911,0.1128080829451952,0.4131736526946107,0.4214428286284574,0.0079840319361277,0.2024522383803821,0.0082648701097807,0.0002773537539266,-0.2568818148053721,0.9065388042361844,3507
object_token_no_geom,lowlight,5,1,0.1380315142257339,0.110873447883974,0.1244524810548539,0.4362703165098374,0.4043341887653265,0.0022811519817507,0.1836327345309381,0.0081042564642126,0.0003292611565112,-0.2800851891973303,0.8753104903502854,3507
object_token_no_geom,lowlight,5,2,0.1343859344762328,0.1100002120224542,0.1221930732493435,0.4337040205303678,0.4094667807242657,0.003706871970345,0.1693755346449957,0.0081042564642126,0.0003158543944052,-0.2832982655883183,0.8798868261173576,3507
object_token_no_geom,lowlight,5,3,0.1299443410949889,0.1098232172511509,0.1198837791730699,0.4325634445394924,0.4094667807242657,0.0051325919589392,0.1645280866837753,0.0081042564642126,0.0003099755952594,-0.2927209022712799,0.8866194645869687,3507
object_token_no_geom,lowlight,5,4,0.1250517030890525,0.1083640081894141,0.1167078556392333,0.4251497005988024,0.4126033646991731,0.0065583119475335,0.1545480467636156,0.0081042564642126,0.000305896186747,-0.2838430072385005,0.8942353939581773,3507
object_token_no_geom,lowlight,5,5,0.1196299938487138,0.1069868955590406,0.1133084447038772,0.4177359566581123,0.4143142286854862,0.0079840319361277,0.1516966067864271,0.0081042564642126,0.0003002143361679,-0.2794439134692746,0.9037203259674748,3507
object_token_no_geom,noise,5,1,0.133526595094751,0.1082843077900008,0.1209054514423759,0.4242942686056458,0.4185913886512689,0.0022811519817507,0.2127174222982606,0.0082542887511199,0.0002979628544163,-0.2572023482526291,0.8823522109233453,3507
object_token_no_geom,noise,5,2,0.1311534027405455,0.1080753107086637,0.1196143567246046,0.4231536926147705,0.4194468206444254,0.003706871970345,0.2064442543484459,0.0082542887511199,0.0002890277323574,-0.2616564672413937,0.8883945021596702,3507
object_token_no_geom,noise,5,3,0.1275695753329088,0.1079853350852766,0.1177774552090927,0.4237239806102081,0.4222982606216139,0.0051325919589392,0.2024522383803821,0.0082542887511199,0.0002856159910436,-0.2605942921960016,0.8950561510894521,3507
object_token_no_geom,noise,5,4,0.1235601077495344,0.1071648364889156,0.115362472119225,0.41830624465355,0.4194468206444254,0.0065583119475335,0.200741374394069,0.0082542887511199,0.0002824754024252,-0.2540110064921523,0.9006529307990867,3507
object_token_no_geom,noise,5,5,0.1191964257385814,0.1066124090353034,0.1129044173869424,0.4165953806672369,0.4188765326489877,0.0079840319361277,0.1998859424009124,0.0082542887511199,0.0002776428712954,-0.2586811553871149,0.9061554848790884,3507
object_token_no_geom,occlusion,5,1,0.1226748099142626,0.1045404605373836,0.1136076352258231,0.3989164528086684,0.440832620473339,0.0022811519817507,0.2155688622754491,0.0078908386297408,0.0002608385934495,-0.2372368532025355,0.8989923083785595,3507
object_token_no_geom,occlusion,5,2,0.1207736307150674,0.1043069841327637,0.1125403074239155,0.3983461648132307,0.4422583404619333,0.003706871970345,0.2184203022526376,0.0078908386297408,0.0002558416439183,-0.2317142843863163,0.9011712742728796,3507
object_token_no_geom,occlusion,5,3,0.1182835777136161,0.1042536208791015,0.1112685992963588,0.4000570287995437,0.4379811804961505,0.0051325919589392,0.2149985742800114,0.0078908386297408,0.0002536612560445,-0.2268527971905254,0.9078491713744404,3507
object_token_no_geom,occlusion,5,4,0.1155200176659737,0.1040447304697394,0.1097823740678565,0.3986313088109495,0.4396920444824636,0.0065583119475335,0.2090105503279156,0.0078908386297408,0.0002515975280742,-0.2251048038260823,0.9126798929500552,3507
object_token_no_geom,occlusion,5,5,0.1121154718831804,0.1039155831375136,0.108015527510347,0.3986313088109495,0.4405474764756202,0.0079840319361277,0.2024522383803821,0.0078908386297408,0.0002480349140966,-0.2329837717384995,0.915163670743263,3507
safeobjworld_r_det,blur,10,1,0.7667461053653417,0.8839089316066568,0.8253275184859992,0.9816084788029924,0.0146508728179551,0.000935162094763,0.2839775561097257,0.001835361295024,0.0,,0.1019762158393859,3208
safeobjworld_r_det,blur,10,2,0.6815826043948335,0.7744573020157051,0.7280199532052694,0.96571072319202,0.0215087281795511,0.0018703241895261,0.2696384039900249,0.001835361295024,0.0,,0.1644726991653442,3208
safeobjworld_r_det,blur,10,3,0.6187459553436968,0.6753197768830316,0.6470328661133641,0.9513715710723192,0.0302369077306733,0.0024937655860349,0.263715710723192,0.001835361295024,0.0,,0.2411333183546613,3208
safeobjworld_r_det,blur,10,4,0.5692917910133859,0.5947446845290204,0.5820182377712031,0.9339152119700748,0.0346009975062344,0.0037406483790523,0.253428927680798,0.001835361295024,0.0,,0.3180005831314144,3208
safeobjworld_r_det,blur,10,5,0.5282788669830025,0.5270996284080847,0.5276892476955436,0.9261221945137156,0.0389650872817955,0.0052992518703241,0.2369077306733167,0.001835361295024,0.0,,0.3809601380269129,3208
safeobjworld_r_det,blur,10,6,0.4942414937018299,0.4730794290140028,0.4836604613579163,0.9142768079800498,0.0470698254364089,0.0062344139650872,0.2275561097256858,0.001835361295024,0.0,,0.443965445488617,3208
safeobjworld_r_det,blur,10,7,0.4623740254485849,0.4259137890752055,0.4441439072618952,0.898067331670823,0.0533042394014962,0.0077930174563591,0.216645885286783,0.001835361295024,0.0,,0.5026073174509325,3208
safeobjworld_r_det,blur,10,8,0.4341320413313143,0.3862512291427578,0.4101916352370361,0.8690773067331671,0.0592269326683291,0.0093516209476309,0.1970074812967581,0.001835361295024,0.0,,0.5527642613968944,3208
safeobjworld_r_det,blur,10,9,0.4099429362404582,0.3516526185815379,0.3807977774109981,0.8456982543640897,0.0670199501246882,0.010286783042394,0.1873441396508728,0.001835361295024,0.0,,0.5919456774197017,3208
safeobjworld_r_det,blur,10,10,0.3889798127550034,0.3235066386756984,0.3562432257153509,0.831359102244389,0.0785536159600997,0.0105985037406483,0.1758104738154613,0.001835361295024,0.0,,0.631366714872327,3208
safeobjworld_r_det,clean,10,1,0.7663311519289638,0.8833519592037387,0.8248415555663513,0.9809850374064838,0.0149625935162094,0.000935162094763,0.2793017456359102,0.0018278946494923,0.0,,0.1016523241996765,3208
safeobjworld_r_det,clean,10,2,0.6812957169304927,0.7740651604024887,0.7276804386664908,0.96571072319202,0.0211970074812967,0.0018703241895261,0.2708852867830424,0.0018278946494923,0.0,,0.1647985577583313,3208
safeobjworld_r_det,clean,10,3,0.6185175469655056,0.6746260675928316,0.6465718072791686,0.9513715710723192,0.0299251870324189,0.0024937655860349,0.2643391521197007,0.0018278946494923,0.0,,0.2417812549562525,3208
safeobjworld_r_det,clean,10,4,0.5689995239152382,0.5942056521993859,0.5816025880573121,0.9339152119700748,0.0352244389027431,0.0037406483790523,0.2546758104738154,0.0018278946494923,0.0,,0.3174167091115157,3208
safeobjworld_r_det,clean,10,5,0.527965170434048,0.5262221582014404,0.5270936643177442,0.9270573566084788,0.0389650872817955,0.0052992518703241,0.2409600997506234,0.0018278946494923,0.0,,0.380070622945367,3208
safeobjworld_r_det,clean,10,6,0.4939010872376826,0.4720540631708063,0.4829775752042445,0.9136533665835412,0.0467581047381546,0.0062344139650872,0.2288029925187032,0.0018278946494923,0.0,,0.4452707650804163,3208
safeobjworld_r_det,clean,10,7,0.462110127376273,0.4251677008153757,0.4436389140958243,0.8974438902743143,0.0536159600997506,0.0077930174563591,0.213216957605985,0.0018278946494923,0.0,,0.5029857831628542,3208
safeobjworld_r_det,clean,10,8,0.4338871806649402,0.3858654168158658,0.409876298740403,0.8690773067331671,0.0592269326683291,0.0093516209476309,0.1954488778054862,0.0018278946494923,0.0,,0.5540947903904534,3208
safeobjworld_r_det,clean,10,9,0.409344438441418,0.3507914999410931,0.3800679691912556,0.8472568578553616,0.0670199501246882,0.0105985037406483,0.1882793017456359,0.0018278946494923,0.0,,0.5951626609982992,3208
safeobjworld_r_det,clean,10,10,0.3887786402449856,0.3230084431429167,0.3558935416939511,0.8319825436408977,0.0773067331670823,0.0105985037406483,0.173004987531172,0.0018278946494923,0.0,,0.6330254013624572,3208
safeobjworld_r_det,distractor,10,1,0.7669869823942811,0.8841841386113587,0.82558556050282,0.9809850374064838,0.0149625935162094,0.000935162094763,0.2768079800498753,0.0018334576944168,0.0,,0.1019949316978454,3208
safeobjworld_r_det,distractor,10,2,0.681873111815125,0.7749683795593638,0.7284207456872446,0.9660224438902744,0.0211970074812967,0.0018703241895261,0.2715087281795511,0.0018334576944168,0.0,,0.1635783314704895,3208
safeobjworld_r_det,distractor,10,3,0.6191007414327835,0.6758134287094392,0.6474570850711113,0.951995012468828,0.0296134663341645,0.0024937655860349,0.2627805486284289,0.0018334576944168,0.0,,0.2402646295224639,3208
safeobjworld_r_det,distractor,10,4,0.5695010837911655,0.5952302481835453,0.5823656659873554,0.9342269326683292,0.0352244389027431,0.0037406483790523,0.2552992518703242,0.0018334576944168,0.0,,0.315906410948594,3208
safeobjworld_r_det,distractor,10,5,0.5285473293183522,0.5273523514436148,0.5279498403809835,0.9267456359102244,0.0395885286783042,0.0052992518703241,0.2390897755610972,0.0018334576944168,0.0,,0.3823145060170618,3208
safeobjworld_r_det,distractor,10,6,0.4940068461956129,0.4724446792266313,0.4832257627111221,0.9133416458852868,0.0476932668329177,0.0065461346633416,0.2300498753117207,0.0018334576944168,0.0,,0.4468956007401544,3208
safeobjworld_r_det,distractor,10,7,0.4624976728611237,0.4256220523597862,0.444059862610455,0.898067331670823,0.0539276807980049,0.0077930174563591,0.2119700748129676,0.0018334576944168,0.0,,0.5027436893479783,3208
safeobjworld_r_det,distractor,10,8,0.4342457653356446,0.3863086133258163,0.4102771893307305,0.8703241895261845,0.0592269326683291,0.0093516209476309,0.1988778054862842,0.0018334576944168,0.0,,0.5547957031841291,3208
safeobjworld_r_det,distractor,10,9,0.4099596473258459,0.3515121500387229,0.3807358986822844,0.8478802992518704,0.0663965087281795,0.010286783042394,0.1860972568578553,0.0018334576944168,0.0,,0.5908716007732691,3208
safeobjworld_r_det,distractor,10,10,0.3893768967119559,0.3237090948102432,0.3565429957610995,0.8316708229426434,0.0769950124688279,0.010286783042394,0.173004987531172,0.0018334576944168,0.0,,0.6340418946638964,3208
safeobjworld_r_det,frame_drop,10,1,0.7493926580607367,0.8660886282834788,0.8077406431721079,0.9806733167082294,0.0143391521197007,0.000935162094763,0.2852244389027431,0.002152388106569,0.0,,0.1105568408966064,3208
safeobjworld_r_det,frame_drop,10,2,0.6652804656709705,0.7508317560463004,0.7080561108586355,0.9653990024937656,0.0218204488778054,0.0015586034912718,0.2708852867830424,0.002152388106569,0.0,,0.1854637861251831,3208
safeobjworld_r_det,frame_drop,10,3,0.6029572906945093,0.65354760226298,0.6282524464787446,0.9463840399002492,0.0311720698254364,0.0024937655860349,0.2630922693266833,0.002152388106569,0.0,,0.2711443342175567,3208
safeobjworld_r_det,frame_drop,10,4,0.5547753976906064,0.5748515534963196,0.564813475593463,0.932356608478803,0.0339775561097256,0.0037406483790523,0.2609102244389027,0.002152388106569,0.0,,0.344633138127755,3208
safeobjworld_r_det,frame_drop,10,5,0.5155308263949129,0.5097209429593932,0.5126258846771531,0.922069825436409,0.0408354114713217,0.0049875311720698,0.2515586034912718,0.002152388106569,0.0,,0.4061597182120468,3208
safeobjworld_r_det,frame_drop,10,6,0.4820892624477665,0.4570239114327598,0.4695565869402632,0.9033665835411472,0.0461346633416458,0.0062344139650872,0.2403366583541147,0.002152388106569,0.0,,0.4631274925205773,3208
safeobjworld_r_det,frame_drop,10,7,0.4517386142539422,0.4120576652200086,0.4318981397369754,0.881857855361596,0.0533042394014962,0.0074812967581047,0.2409600997506234,0.002152388106569,0.0,,0.5179517823190166,3208
safeobjworld_r_det,frame_drop,10,8,0.4255106528872779,0.373983555115794,0.3997471040015359,0.85785536159601,0.0595386533665835,0.0081047381546134,0.2238154613466334,0.002152388106569,0.0,,0.561863736061384,3208
safeobjworld_r_det,frame_drop,10,9,0.4019606950296087,0.3409726329088952,0.371466663969252,0.8385286783042394,0.071072319201995,0.0093516209476309,0.2082294264339152,0.002152388106569,0.0,,0.6035705431924199,3208
safeobjworld_r_det,frame_drop,10,10,0.381212658655216,0.3141412674021138,0.347676963028665,0.8220074812967582,0.0841645885286783,0.010286783042394,0.1854738154613466,0.002152388106569,0.0,,0.6337205492647509,3208
safeobjworld_r_det,lowlight,10,1,0.7574934978835269,0.873059298067372,0.8152763979754495,0.9819201995012468,0.0134039900249376,0.000935162094763,0.3054862842892768,0.0018588778567262,0.0,,0.1040212512016296,3208
safeobjworld_r_det,lowlight,10,2,0.6758098649625317,0.7650738897384262,0.720441877350479,0.9675810473815462,0.0202618453865336,0.0015586034912718,0.2939526184538653,0.0018588778567262,0.0,,0.1689996719360351,3208
safeobjworld_r_det,lowlight,10,3,0.6140372135294323,0.6660464352099532,0.6400418243696927,0.9498129675810474,0.0268079800498753,0.0024937655860349,0.2708852867830424,0.0018588778567262,0.0,,0.2441321289227193,3208
safeobjworld_r_det,lowlight,10,4,0.5656053755356545,0.5871433203295586,0.5763743479326066,0.9339152119700748,0.0339775561097256,0.0037406483790523,0.2462593516209476,0.0018588778567262,0.0,,0.3232158583372905,3208
safeobjworld_r_det,lowlight,10,5,0.5253173338687297,0.5199817755391822,0.5226495547039559,0.9223815461346634,0.0399002493765586,0.0052992518703241,0.2256857855361596,0.0018588778567262,0.0,,0.3849986380063684,3208
safeobjworld_r_det,lowlight,10,6,0.491437930090539,0.4665056940678344,0.4789718120791867,0.9071072319201996,0.0470698254364089,0.0062344139650872,0.2150872817955112,0.0018588778567262,0.0,,0.4483738005755845,3208
safeobjworld_r_det,lowlight,10,7,0.4598132246871563,0.4196313676400693,0.4397222961636128,0.891209476309227,0.054862842892768,0.0077930174563591,0.1954488778054862,0.0018588778567262,0.0,,0.5020543211453276,3208
safeobjworld_r_det,lowlight,10,8,0.43225291759766,0.3823102300887528,0.4072815738432065,0.8678304239401496,0.0610972568578553,0.0087281795511221,0.178927680798005,0.0018588778567262,0.0,,0.5531949141710775,3208
safeobjworld_r_det,lowlight,10,9,0.4079386940643271,0.3488198396358035,0.3783792668500653,0.8469451371571073,0.0716957605985037,0.0096633416458852,0.1645885286783042,0.0018588778567262,0.0,,0.5936447786831499,3208
safeobjworld_r_det,lowlight,10,10,0.3867828959021346,0.3220222228740136,0.3544025593880742,0.8276184538653366,0.0829177057356608,0.0099750623441396,0.1514962593516209,0.0018588778567262,0.0,,0.6284225575087076,3208
safeobjworld_r_det,noise,10,1,0.7667900462884144,0.8838553710515902,0.8253227086700022,0.9809850374064838,0.0146508728179551,0.000935162094763,0.2780548628428927,0.0018334378181421,0.0,,0.1010506153106689,3208
safeobjworld_r_det,noise,10,2,0.6814850059303054,0.7743216232801778,0.7279033146052415,0.9663341645885288,0.0211970074812967,0.0018703241895261,0.2724438902743142,0.0018334378181421,0.0,,0.1645081639289856,3208
safeobjworld_r_det,noise,10,3,0.6186436720451141,0.6749806077861348,0.6468121399156245,0.950436408977556,0.0299251870324189,0.0024937655860349,0.2649625935162095,0.0018334378181421,0.0,,0.2427428895398566,3208
safeobjworld_r_det,noise,10,4,0.5690683288919341,0.5946008892793203,0.5818346090856273,0.9339152119700748,0.0352244389027431,0.0037406483790523,0.253428927680798,0.0018334378181421,0.0,,0.3171327123766825,3208
safeobjworld_r_det,noise,10,5,0.5280556179060222,0.5266010680373153,0.5273283429716688,0.9261221945137156,0.0392768079800498,0.0052992518703241,0.2384663341645885,0.0018334378181421,0.0,,0.3810458650575611,3208
safeobjworld_r_det,noise,10,6,0.494014716959067,0.4722450607956334,0.4831298888773501,0.9136533665835412,0.0467581047381546,0.0062344139650872,0.2284912718204488,0.0018334378181421,0.0,,0.4465600333903495,3208
safeobjworld_r_det,noise,10,7,0.4622281670856442,0.4255708478124962,0.4438995074490702,0.8974438902743143,0.0536159600997506,0.0077930174563591,0.213216957605985,0.0018334378181421,0.0,,0.5024073175212689,3208
safeobjworld_r_det,noise,10,8,0.4339464336425436,0.3859787793127512,0.4099626064776474,0.8697007481296758,0.0589152119700748,0.0093516209476309,0.1963840399002493,0.0018334378181421,0.0,,0.5544590649387783,3208
safeobjworld_r_det,noise,10,9,0.4097803349170157,0.3513863007614661,0.3805833178392409,0.8478802992518704,0.0673316708229426,0.010286783042394,0.1864089775561097,0.0018334378181421,0.0,,0.5952231044558218,3208
safeobjworld_r_det,noise,10,10,0.3888740511311549,0.3232308501726662,0.3560524506519106,0.8319825436408977,0.0776184538653366,0.0105985037406483,0.1711346633416459,0.0018334378181421,0.0,,0.6337248950899391,3208
safeobjworld_r_det,occlusion,10,1,0.7171535621701849,0.8250714028320347,0.7711124825011099,0.9685162094763092,0.0180798004987531,0.000935162094763,0.2655860349127182,0.001920012539899,0.0,,0.1085761785507202,3208
safeobjworld_r_det,occlusion,10,2,0.6476540158133448,0.7280221116061358,0.6878380637097404,0.9538653366583542,0.0258728179551122,0.0018703241895261,0.2515586034912718,0.001920012539899,0.0,,0.1835042128241865,3208
safeobjworld_r_det,occlusion,10,3,0.5932992241959095,0.6362400612923873,0.6147696427441484,0.9413965087281796,0.0296134663341645,0.0024937655860349,0.2462593516209476,0.001920012539899,0.0,,0.2613327841360373,3208
safeobjworld_r_det,occlusion,10,4,0.5491923401205417,0.5635185546456253,0.5563554473830835,0.9276807980049876,0.0324189526184538,0.0031172069825436,0.2362842892768079,0.001920012539899,0.0,,0.3407111771386162,3208
safeobjworld_r_det,occlusion,10,5,0.5116405950338113,0.5006664083597029,0.5061535016967571,0.9189526184538652,0.0383416458852867,0.0040523690773067,0.2222568578553616,0.001920012539899,0.0,,0.4008423874428741,3208
safeobjworld_r_det,occlusion,10,6,0.4790630221805382,0.4497789332062394,0.4644209776933889,0.9064837905236908,0.0461346633416458,0.0056109725685785,0.213216957605985,0.001920012539899,0.0,,0.4728352465014208,3208
safeobjworld_r_det,occlusion,10,7,0.4493857916613606,0.4062935318111987,0.4278396617362796,0.8893391521197007,0.0511221945137157,0.0071695760598503,0.1976309226932668,0.001920012539899,0.0,,0.5295442291477375,3208
safeobjworld_r_det,occlusion,10,8,0.4240373835645815,0.3710128398182412,0.3975251116914113,0.8668952618453866,0.0573566084788029,0.0074812967581047,0.1848503740648379,0.001920012539899,0.0,,0.5784251394303065,3208
safeobjworld_r_det,occlusion,10,9,0.401611382956729,0.3403221787522231,0.370966780854476,0.8463216957605985,0.0660847880299251,0.0081047381546134,0.1758104738154613,0.001920012539899,0.0,,0.6110139841264917,3208
safeobjworld_r_det,occlusion,10,10,0.3805949529165748,0.3136465745687705,0.3471207637426727,0.8310473815461347,0.0769950124688279,0.0093516209476309,0.1642768079800498,0.001920012539899,0.0,,0.6435394516386593,3208
safeobjworld_r_det,blur,5,1,0.7754900962417504,0.895561606407832,0.8355258513247912,0.984887368120901,0.0108354719133162,0.0008554319931565,0.3110921015112632,0.002870560431748,0.0,,0.0957032442092895,3507
safeobjworld_r_det,blur,5,2,0.6898982575564722,0.7848519309430052,0.7373750942497385,0.971770744225834,0.0182492158540062,0.001710863986313,0.2934131736526946,0.002870560431748,0.0,,0.1543196981742506,3507
safeobjworld_r_det,blur,5,3,0.6259355275404728,0.6831133554515022,0.6545244414959873,0.9546621043627032,0.0253778157969774,0.0025662959794696,0.2845737097234103,0.002870560431748,0.0,,0.230685377464289,3507
safeobjworld_r_det,blur,5,4,0.5751736669028293,0.5980218046196248,0.586597735761227,0.9372683205018536,0.0347875677216994,0.0031365839749073,0.2666096378671229,0.002870560431748,0.0,,0.3078967314484386,3507
safeobjworld_r_det,blur,5,5,0.5329285531651985,0.5248603882925886,0.5288944707288935,0.9255774165953806,0.0407755916737952,0.0042771599657827,0.2466495580268035,0.002870560431748,0.0,,0.3691520459093801,3507
safeobjworld_r_det,clean,5,1,0.7752753588350615,0.8954815837040498,0.8353784712695557,0.98517251211862,0.0108354719133162,0.0008554319931565,0.3122326775021385,0.0028585407487187,0.0,,0.0951648354530334,3507
safeobjworld_r_det,clean,5,2,0.6896593340427347,0.7847403417605295,0.7371998379016321,0.9729113202167096,0.0179640718562874,0.001710863986313,0.2956943256344454,0.0028585407487187,0.0,,0.1535562599082601,3507
safeobjworld_r_det,clean,5,3,0.6256487080138442,0.68316069191378,0.6544046999638121,0.954947248360422,0.0253778157969774,0.0025662959794696,0.288850869689193,0.0028585407487187,0.0,,0.2305296006996746,3507
safeobjworld_r_det,clean,5,4,0.5747025900992622,0.5978623044390421,0.5862824472691521,0.9372683205018536,0.0342172797262617,0.0034217279726261,0.2706016538351867,0.0028585407487187,0.0,,0.3086177074300756,3507
safeobjworld_r_det,clean,5,5,0.5325228234273038,0.5249811373569132,0.5287519803921085,0.924721984602224,0.0404904476760764,0.0045623039635015,0.2512118619903051,0.0028585407487187,0.0,,0.3701816240640525,3507
safeobjworld_r_det,distractor,5,1,0.7755711057789902,0.8957269500488373,0.8356490279139137,0.9843170801254634,0.0108354719133162,0.0008554319931565,0.3105218135158255,0.0028392425176914,0.0,,0.0957160592079162,3507
safeobjworld_r_det,distractor,5,2,0.6902694086659527,0.7853223743377401,0.7377958915018464,0.971770744225834,0.0179640718562874,0.001710863986313,0.2954091816367265,0.0028392425176914,0.0,,0.1526585349269766,3507
