method,max_h,stress,jf_clean,jf_stress,jf_drop,ops_clean,ops_stress,ops_drop,split_clean,split_stress,split_increase,vanish_clean,vanish_stress,vanish_increase
flow_linear_fallback,10,occlusion,0.5454785347705556,0.4366728435408746,0.108805691229681,0.8716645885286783,0.8357231920199502,0.0359413965087281,0.5227244389027431,0.8226309226932669,0.2999064837905237,0.0588840399002493,0.0697007481296758,0.0108167082294265
flow_linear_fallback,5,blur,0.6756083842759751,0.6758682845430858,-0.0002599002671106,0.9276304533789564,0.9274023381807812,0.0002281151981752,0.5182207014542344,0.5183347590533219,0.0001140575990875,0.0288565725691474,0.0286854861705161,-0.0001710863986312
flow_linear_fallback,5,distractor,0.6756083842759751,0.6746774608435843,0.0009309234323908,0.9276304533789564,0.9284288565725692,-0.0007984031936127,0.5182207014542344,0.5206159110350728,0.0023952095808383,0.0288565725691474,0.0289706301682349,0.0001140575990874
flow_linear_fallback,5,frame_drop,0.6756083842759751,0.5561490872616962,0.1194592970142789,0.9276304533789564,0.8707727402338181,0.0568577131451383,0.5182207014542344,0.5457085828343313,0.0274878813800969,0.0288565725691474,0.0628457370972341,0.0339891645280866
flow_linear_fallback,5,lowlight,0.6756083842759751,0.6769913461883966,-0.0013829619124214,0.9276304533789564,0.9285429141716568,-0.0009124607927003,0.5182207014542344,0.5190191046478472,0.0007984031936127,0.0288565725691474,0.0281151981750784,-0.0007413743940689
flow_linear_fallback,5,noise,0.6756083842759751,0.6755574579715039,5.09263044712327e-05,0.9276304533789564,0.9268890789848874,0.000741374394069,0.5182207014542344,0.5203307670373538,0.0021100655831194,0.0288565725691474,0.0289706301682349,0.0001140575990874
flow_linear_fallback,5,occlusion,0.6756083842759751,0.5423389057969029,0.1332694784790722,0.9276304533789564,0.9122897063016824,0.015340747077274,0.5182207014542344,0.815112631879099,0.2968919304248646,0.0288565725691474,0.0319931565440547,0.0031365839749072
flow_warp,10,blur,0.5314707997926593,0.5317819742673319,-0.0003111744746725,0.8630299251870324,0.8628740648379052,0.0001558603491271,0.5971945137157108,0.5938902743142145,-0.0033042394014962,0.0641521197007481,0.0634039900249376,-0.0007481296758105
flow_warp,10,distractor,0.5314707997926593,0.532920117095963,-0.0014493173033036,0.8630299251870324,0.8647443890274314,-0.001714463840399,0.5971945137157108,0.6017456359102245,0.0045511221945137,0.0641521197007481,0.0601932668329177,-0.0039588528678304
flow_warp,10,frame_drop,0.5314707997926593,0.4228493863167381,0.1086214134759212,0.8630299251870324,0.7663653366583542,0.0966645885286782,0.5971945137157108,0.6394638403990025,0.0422693266832917,0.0641521197007481,0.1283665835411471,0.064214463840399
flow_warp,10,lowlight,0.5314707997926593,0.5336495973430714,-0.002178797550412,0.8630299251870324,0.8641521197007481,-0.0011221945137157,0.5971945137157108,0.5966334164588528,-0.0005610972568579,0.0641521197007481,0.0623129675810473,-0.0018391521197008
flow_warp,10,noise,0.5314707997926593,0.5313970642894276,7.373550323175326e-05,0.8630299251870324,0.8623753117206983,0.0006546134663341,0.5971945137157108,0.5934850374064838,-0.0037094763092269,0.0641521197007481,0.0637468827930174,-0.0004052369077306
flow_warp,10,occlusion,0.5314707997926593,0.4353319238153018,0.0961388759773575,0.8630299251870324,0.8351309226932668,0.0278990024937655,0.5971945137157108,0.852493765586035,0.2552992518703242,0.0641521197007481,0.0617830423940149,-0.0023690773067332
flow_warp,5,blur,0.6682940751191091,0.6685751681618681,-0.000281093042759,0.9255774165953806,0.925235243798118,0.0003421727972626,0.5376675220986599,0.5372683205018535,-0.0003992015968063,0.0301112061591103,0.0298830909609352,-0.000228115198175
flow_warp,5,distractor,0.6682940751191091,0.6669208395048631,0.0013732356142459,0.9255774165953806,0.926489877388081,-0.0009124607927003,0.5376675220986599,0.5386370116909039,0.000969489592244,0.0301112061591103,0.0302252637581978,0.0001140575990874
flow_warp,5,frame_drop,0.6682940751191091,0.5487092402280211,0.1195848348910879,0.9255774165953806,0.8663815226689479,0.0591958939264327,0.5376675220986599,0.5683490162532079,0.030681494154548,0.0301112061591103,0.0659252922725976,0.0358140861134873
flow_warp,5,lowlight,0.6682940751191091,0.6701084501181821,-0.0018143749990729,0.9255774165953806,0.9259195893926432,-0.0003421727972625,0.5376675220986599,0.5375534644995723,-0.0001140575990875,0.0301112061591103,0.0289136013686911,-0.0011976047904192
flow_warp,5,noise,0.6682940751191091,0.6683555853254789,-6.151020636979698e-05,0.9255774165953806,0.9249500998003992,0.0006273167949814,0.5376675220986599,0.5384659252922726,0.0007984031936126,0.0301112061591103,0.0304533789563729,0.0003421727972626
flow_warp,5,occlusion,0.6682940751191091,0.5379755651079978,0.1303185100111112,0.9255774165953806,0.9097234103222128,0.0158540062731677,0.5376675220986599,0.8209865982321072,0.2833190761334473,0.0301112061591103,0.0311947533504419,0.0010835471913316
linear_centroid,10,blur,0.5258047049854141,0.5258047049854141,0.0,0.8610660847880299,0.8610660847880299,0.0,0.4768391521197007,0.4768391521197007,0.0,0.0646197007481296,0.0646197007481296,0.0
linear_centroid,10,distractor,0.5258047049854141,0.5258047049854141,0.0,0.8610660847880299,0.8610660847880299,0.0,0.4768391521197007,0.4768391521197007,0.0,0.0646197007481296,0.0646197007481296,0.0
linear_centroid,10,frame_drop,0.5258047049854141,0.4170860946506117,0.1087186103348024,0.8610660847880299,0.7599438902743142,0.1011221945137157,0.4768391521197007,0.4694825436408977,-0.0073566084788029,0.0646197007481296,0.14214463840399,0.0775249376558604
linear_centroid,10,lowlight,0.5258047049854141,0.5258047049854141,0.0,0.8610660847880299,0.8610660847880299,0.0,0.4768391521197007,0.4768391521197007,0.0,0.0646197007481296,0.0646197007481296,0.0
linear_centroid,10,noise,0.5258047049854141,0.5258047049854141,0.0,0.8610660847880299,0.8610660847880299,0.0,0.4768391521197007,0.4768391521197007,0.0,0.0646197007481296,0.0646197007481296,0.0
linear_centroid,10,occlusion,0.5258047049854141,0.4041088259463709,0.1216958790390432,0.8610660847880299,0.804145885286783,0.0569201995012469,0.4768391521197007,0.7890274314214464,0.3121882793017457,0.0646197007481296,0.091147132169576,0.0265274314214463
linear_centroid,5,blur,0.6591703170096006,0.6591703170096006,0.0,0.923239235814086,0.923239235814086,0.0,0.4771029369831765,0.4771029369831765,0.0,0.0313658397490732,0.0313658397490732,0.0
linear_centroid,5,distractor,0.6591703170096006,0.6591703170096006,0.0,0.923239235814086,0.923239235814086,0.0,0.4771029369831765,0.4771029369831765,0.0,0.0313658397490732,0.0313658397490732,0.0
linear_centroid,5,frame_drop,0.6591703170096006,0.5487375118913369,0.1104328051182637,0.923239235814086,0.8689478186484174,0.0542914171656685,0.4771029369831765,0.4745366410037068,-0.0025662959794697,0.0313658397490732,0.0643284858853721,0.0329626461362989
linear_centroid,5,lowlight,0.6591703170096006,0.6591703170096006,0.0,0.923239235814086,0.923239235814086,0.0,0.4771029369831765,0.4771029369831765,0.0,0.0313658397490732,0.0313658397490732,0.0
linear_centroid,5,noise,0.6591703170096006,0.6591703170096006,0.0,0.923239235814086,0.923239235814086,0.0,0.4771029369831765,0.4771029369831765,0.0,0.0313658397490732,0.0313658397490732,0.0
linear_centroid,5,occlusion,0.6591703170096006,0.5108872666090218,0.1482830504005787,0.923239235814086,0.8931280296549757,0.0301112061591102,0.4771029369831765,0.7914456800684345,0.314342743085258,0.0313658397490732,0.0443684060450527,0.0130025662959794
linear_centroid_scale,10,blur,0.4977594635718718,0.4977594635718718,0.0,0.842861596009975,0.842861596009975,0.0,0.4550498753117207,0.4550498753117207,0.0,0.0776807980049875,0.0776807980049875,0.0
linear_centroid_scale,10,distractor,0.4977594635718718,0.4977594635718718,0.0,0.842861596009975,0.842861596009975,0.0,0.4550498753117207,0.4550498753117207,0.0,0.0776807980049875,0.0776807980049875,0.0
linear_centroid_scale,10,frame_drop,0.4977594635718718,0.4003744361781118,0.0973850273937599,0.842861596009975,0.757138403990025,0.08572319201995,0.4550498753117207,0.4498441396508728,-0.0052057356608479,0.0776807980049875,0.1463840399002493,0.0687032418952618
linear_centroid_scale,10,lowlight,0.4977594635718718,0.4977594635718718,0.0,0.842861596009975,0.842861596009975,0.0,0.4550498753117207,0.4550498753117207,0.0,0.0776807980049875,0.0776807980049875,0.0
linear_centroid_scale,10,noise,0.4977594635718718,0.4977594635718718,0.0,0.842861596009975,0.842861596009975,0.0,0.4550498753117207,0.4550498753117207,0.0,0.0776807980049875,0.0776807980049875,0.0
linear_centroid_scale,10,occlusion,0.4977594635718718,0.378899936368426,0.1188595272034457,0.842861596009975,0.7801745635910224,0.0626870324189525,0.4550498753117207,0.7368453865336658,0.2817955112219451,0.0776807980049875,0.1073877805486284,0.0297069825436408
linear_centroid_scale,5,blur,0.6365146270211725,0.6365146270211725,0.0,0.9179925862560592,0.9179925862560592,0.0,0.4619903051040775,0.4619903051040775,0.0,0.034901625320787,0.034901625320787,0.0
linear_centroid_scale,5,distractor,0.6365146270211725,0.6365146270211725,0.0,0.9179925862560592,0.9179925862560592,0.0,0.4619903051040775,0.4619903051040775,0.0,0.034901625320787,0.034901625320787,0.0
