method,stress,max_h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,brier_iou50,aurc_unc,selective_jf_80,n_samples
safeobjworld_r_no_area,distractor,5,0.6333564759862269,0.6951608281854615,0.6642586520858441,0.9572284003421728,0.0224123182207014,0.003193612774451,0.2814941545480467,0.003095748042749,0.0004391831654172,0.2009491288175064,0.2379158218803655,0.2418339622574788,0.388135138072661,0.675541341304779,3507
safeobjworld_r_no_area,frame_drop,5,0.6224127144886684,0.6783348952802953,0.6503738048844819,0.9550613059595096,0.024978614200171,0.003193612774451,0.299743370402053,0.0036770471916389,0.0004365008816203,0.2184264429647115,0.2542511286509828,0.2582194473249197,0.3958843395766594,0.6610239148139954,3507
safeobjworld_r_no_area,lowlight,5,0.6337522791893706,0.6956003293641078,0.6646763042767391,0.957399486740804,0.022013116623895,0.0034787567721699,0.271285999429712,0.0028850288375492,0.000397568439737,0.1621349096738462,0.2375010136562703,0.2413715706953881,0.4014104577771971,0.6709609031677246,3507
safeobjworld_r_no_area,noise,5,0.6329197964380535,0.6943528809211938,0.6636363386796238,0.9576276019389792,0.0229255774165953,0.003193612774451,0.2811519817507841,0.0031016458368426,0.0004415405384658,0.2254267663124311,0.2392181185259246,0.2430522829914555,0.3877677132128213,0.6757020950317383,3507
safeobjworld_r_no_area,occlusion,5,0.601835969142138,0.6591146460912672,0.6304753076167027,0.9481037924151696,0.0229826062161391,0.0030795551753635,0.3335044197319646,0.0034044478981861,0.0008530739776626,0.2215404272763062,0.2683264670189813,0.2718366474856465,0.423556642812228,0.6415815353393555,3507
safeobjworld_r_no_split,blur,10,0.5351111084399521,0.5513742141791623,0.5432426613095573,0.9166147132169576,0.0388715710723192,0.0069825436408977,0.2679551122194514,0.0026462449691376,0.00050218594156,0.1565929702172484,0.3926851728164644,0.3932807764061669,0.4847456557818684,0.5557119846343994,3208
safeobjworld_r_no_split,clean,10,0.5348631904565941,0.5509940515337184,0.5429286209951563,0.9160536159600996,0.0391209476309226,0.0069513715710723,0.2700436408977556,0.0026595998900304,0.0005144779837488,0.1657229623259087,0.3924691064176416,0.3930240888325056,0.4834206668283988,0.5564733743667603,3208
safeobjworld_r_no_split,distractor,10,0.5357312099996036,0.5526209614454903,0.5441760857225468,0.9162718204488778,0.0393391521197007,0.0069513715710723,0.267643391521197,0.0026282328475797,0.0005044246236433,0.1566071691421125,0.3923976193361003,0.3929024393496073,0.4841687866478565,0.556363046169281,3208
safeobjworld_r_no_split,frame_drop,10,0.5280878879554584,0.5408940184840161,0.5344909532197372,0.911502493765586,0.0405236907730673,0.0070137157107231,0.2723192019950124,0.0029329724418276,0.0004903090695044,0.1679326251946276,0.4013432576583508,0.4016478354348209,0.4870775916810778,0.5469936728477478,3208
safeobjworld_r_no_split,lowlight,10,0.5355424075317786,0.554396777423429,0.5449695924776038,0.916427680798005,0.0384039900249376,0.0073877805486284,0.2642456359102244,0.0026202794775406,0.0004802416016038,0.1364653346432789,0.3928980196967832,0.3933934350635048,0.4903573800595336,0.5561833381652832,3208
safeobjworld_r_no_split,noise,10,0.534920434091039,0.5511618901762956,0.5430411621336672,0.9160536159600996,0.0391209476309226,0.0069201995012468,0.2702930174563591,0.0026791308905526,0.0005143612753274,0.1650468002576789,0.3924514478355869,0.3930085718111504,0.4830724413394678,0.5564444661140442,3208
safeobjworld_r_no_split,occlusion,10,0.5113522774376372,0.5283725607221298,0.5198624190798835,0.9098815461346632,0.0392456359102244,0.0067643391521197,0.3131546134663341,0.0028939521153384,0.0007420675954467,0.1150072940856852,0.4199984812193975,0.4198566990748902,0.5200694464828789,0.5294522643089294,3208
safeobjworld_r_no_split,blur,5,0.6357327449793432,0.7043912161777008,0.6700619805785218,0.9587111491303107,0.0195608782435129,0.0039920159680638,0.2811519817507841,0.0028925986051959,0.0004366491335152,0.2205510333682073,0.2401083815835431,0.2437491595456156,0.3790312713479932,0.682436466217041,3507
safeobjworld_r_no_split,clean,5,0.635650896248578,0.7043201456317089,0.6699855209401435,0.9584830339321356,0.0197319646421442,0.0039920159680638,0.282406615340747,0.0028983871523371,0.0004423730455642,0.2267094265694398,0.2406191996437618,0.2442255521860767,0.3774231132708879,0.6832695603370667,3507
safeobjworld_r_no_split,distractor,5,0.6360415926313584,0.704901736006908,0.6704716643191332,0.9584830339321356,0.019788993441688,0.0039920159680638,0.282178500142572,0.0028926179692192,0.0004413522136221,0.21138389095061,0.2389062351945257,0.2425929297944029,0.3774049011542852,0.683447003364563,3507
safeobjworld_r_no_split,frame_drop,5,0.6217188929753764,0.6845233958452366,0.6531211444103066,0.9552894211576848,0.0213287710293698,0.0039920159680638,0.2975762760193898,0.0034036717274215,0.0004337058027891,0.2307898524867569,0.2586205804181432,0.2623806945408107,0.3885479851919453,0.6675667762756348,3507
safeobjworld_r_no_split,lowlight,5,0.6357938781838336,0.7040275755393594,0.6699107268615965,0.9585400627316796,0.0191616766467065,0.0041060735671514,0.2818933561448531,0.0028625586870058,0.0004131923076737,0.1909316702792428,0.2390297343698974,0.2427682185601331,0.3888667939861406,0.6796473264694214,3507
safeobjworld_r_no_split,noise,5,0.6356927218339258,0.7043670776275164,0.670029899730721,0.9584830339321356,0.0199030510407755,0.0039920159680638,0.2822355289421158,0.0028925366322238,0.0004420479954495,0.228386561341107,0.2403964333021644,0.2439992140799055,0.3775619413239067,0.6835671663284302,3507
safeobjworld_r_no_split,occlusion,5,0.602081887237059,0.6673228168970823,0.6347023520670706,0.9518106643855146,0.0211006558311947,0.0035357855717137,0.3561448531508411,0.0032349749993749,0.0007486186647537,0.1851849792691118,0.26871599877088,0.2722375477893352,0.4201210690874837,0.6450920701026917,3507
safeobjworld_r_no_stress,blur,10,0.5373451718910671,0.5546338112635114,0.5459894915772894,0.9128428927680798,0.0428304239401496,0.0062344139650872,0.2993142144638404,0.0027919522970882,0.0005490832643913,0.1611347963106406,0.386009681756211,0.3864441320634542,0.4725982125835635,0.5604273080825806,3208
safeobjworld_r_no_stress,clean,10,0.5372489131133138,0.5547376783436452,0.5459932957284795,0.9122506234413964,0.0432044887780548,0.0062032418952618,0.3002493765586035,0.002794566879734,0.0005638692555879,0.165687846542658,0.3867514239972517,0.3871121039117066,0.4711375556054146,0.5614064931869507,3208
safeobjworld_r_no_stress,distractor,10,0.5377993565243281,0.5555611126375186,0.5466802345809234,0.9124376558603492,0.0434538653366583,0.00607855361596,0.2996882793017456,0.0027776103554209,0.0005578437796851,0.153321435512467,0.3853779181875196,0.3858338808403942,0.4717343175280737,0.5621864795684814,3208
safeobjworld_r_no_stress,frame_drop,10,0.5057003618069638,0.5103060516117376,0.5080032067093507,0.8965087281795511,0.0526184538653366,0.0061720698254364,0.3460411471321696,0.0039649768478545,0.0005484362455674,0.1393801709213882,0.4277255523104471,0.427236408820176,0.5055211147737186,0.5210584998130798,3208
safeobjworld_r_no_stress,lowlight,10,0.5378288120029132,0.5555522126089776,0.5466905123059453,0.9115648379052368,0.0438279301745635,0.00607855361596,0.2995947630922693,0.0028063729494581,0.000516415311214,0.1433041859979818,0.3857194917624876,0.3861908381939529,0.4778544627025592,0.560205340385437,3208
safeobjworld_r_no_stress,noise,10,0.5372811503970363,0.554790228907952,0.546035689652494,0.9123441396508728,0.0432668329177057,0.0062032418952618,0.3006546134663341,0.0027967200293952,0.0005638906597496,0.1661220504736986,0.3864708634218818,0.3868336483353094,0.4709370865782111,0.5615800023078918,3208
safeobjworld_r_no_stress,occlusion,10,0.4089774357012907,0.5044789864575796,0.4567282110794351,0.8907107231920199,0.0488466334164588,0.0055798004987531,0.6193266832917705,0.0036301698112006,0.000690908538656,0.149398363404341,0.6081416967355104,0.6028164536355439,0.5995406799826883,0.4730828106403351,3208
safeobjworld_r_no_stress,blur,5,0.6422752867769222,0.7116866720971061,0.6769809794370142,0.9614485315084116,0.0192187054462503,0.0039920159680638,0.2743085258055318,0.0028118656459172,0.0003991018580275,0.2054657227229883,0.2316406603922761,0.2349198284671284,0.3748499258619229,0.6879943609237671,3507
safeobjworld_r_no_stress,clean,5,0.6421965495696809,0.7114184232624868,0.6768074864160838,0.9609923011120616,0.0193897918448816,0.0039349871685201,0.2753350441973196,0.0028138151550872,0.0004040715869145,0.2059721053074849,0.2316927069675422,0.2349671188704744,0.3730762776432198,0.688389003276825,3507
safeobjworld_r_no_stress,distractor,5,0.6423443710957347,0.711819593391194,0.6770819822434643,0.9613344739093242,0.0191616766467065,0.0039349871685201,0.2753350441973196,0.0028163559922452,0.0004000543018403,0.2037155048132731,0.230838791050053,0.2341007397866228,0.3724381342694657,0.6890832781791687,3507
safeobjworld_r_no_stress,frame_drop,5,0.6028759422956725,0.6553156800236571,0.6290958111596647,0.9523809523809524,0.0239520958083832,0.0038779583689763,0.3177074422583404,0.0041547386661974,0.0004168618802912,0.1976448111285574,0.2781080969997305,0.2816247264986062,0.4066425814752015,0.6432192921638489,3507
safeobjworld_r_no_stress,lowlight,5,0.6425797718002173,0.7124489622703774,0.6775143670352973,0.9614485315084116,0.0189335614485315,0.0039920159680638,0.2769888793840889,0.002821098829356,0.0003844927612926,0.2050174630673355,0.2317591240544043,0.2350437036769356,0.3814564073477328,0.6863772869110107,3507
safeobjworld_r_no_stress,noise,5,0.6422403476871581,0.7115449710529946,0.6768926593700765,0.9613344739093242,0.0191616766467065,0.0039349871685201,0.2757912745936698,0.0028210081986235,0.0004045502596306,0.2024909982773385,0.2318622806930868,0.2351315739014089,0.3724623965701655,0.6888583302497864,3507
safeobjworld_r_no_stress,occlusion,5,0.4847935294518051,0.6405145230877352,0.5626540262697701,0.9469632164242944,0.0230966638152266,0.0035357855717137,0.6455089820359281,0.0036998932048965,0.0005121022573318,0.1968989850293626,0.4481031175451058,0.4471220411192429,0.5210032951634095,0.578277051448822,3507
safeobjworld_r_no_temporal,blur,10,0.5327547060677541,0.5470750757689198,0.539914890918337,0.9153366583541148,0.0408042394014962,0.0067955112219451,0.2718827930174564,0.0025588029366416,0.0005628453321439,0.1553459034975218,0.3940199871480167,0.394548100158758,0.4792546479172682,0.5548389554023743,3208
safeobjworld_r_no_temporal,clean,10,0.5325345519613047,0.5465792269796037,0.5395568894704542,0.914993765586035,0.0410847880299251,0.0067643391521197,0.2739401496259351,0.0025969669829973,0.0005777509543961,0.1646272130211553,0.394951831413772,0.3954090201275009,0.4777620493601444,0.5558775067329407,3208
safeobjworld_r_no_temporal,distractor,10,0.5333514834676369,0.5477689820624405,0.5405602327650387,0.9150872817955112,0.0408042394014962,0.0067643391521197,0.2696695760598503,0.002598788774565,0.0005672295603371,0.1493936726076325,0.3934996237202623,0.3939559031231445,0.4776841973653947,0.5556319355964661,3208
safeobjworld_r_no_temporal,frame_drop,10,0.5242646104593868,0.5347513846673297,0.5295079975633583,0.9119700748129675,0.0423940149625935,0.0064837905236907,0.2754675810473815,0.0028181641786148,0.0005569725912853,0.1779665320685717,0.4051668053051629,0.4053599648567804,0.478998423788061,0.5459989905357361,3208
safeobjworld_r_no_temporal,lowlight,10,0.5326024935181486,0.5506900856313457,0.5416462895747473,0.9141832917705736,0.0395885286783042,0.0069825436408977,0.2738778054862842,0.0025142789426129,0.0005656614639515,0.1247185887474143,0.3954556674991462,0.3958952766329867,0.4862280467055072,0.5553770661354065,3208
safeobjworld_r_no_temporal,noise,10,0.5325945476384947,0.5467689782301569,0.5396817629343258,0.9152431421446384,0.0409912718204488,0.0067643391521197,0.2733790523690773,0.0025881283323164,0.000578286927983,0.1666375007062449,0.3949740638199292,0.3954390539938672,0.4778686803977701,0.5561574697494507,3208
safeobjworld_r_no_temporal,occlusion,10,0.5077592037796221,0.5243158001632195,0.5160375019714207,0.9079488778054864,0.0396197007481296,0.0068266832917705,0.3270885286783042,0.0029325971927261,0.0008071670229744,0.1352783905294815,0.4232687296694205,0.4228393609461344,0.5146023476813794,0.5263591408729553,3208
safeobjworld_r_no_temporal,blur,5,0.633692936275083,0.6950434150450933,0.6643681756600882,0.9581978899344168,0.0224693470202452,0.0031365839749073,0.2732249786142002,0.0030185833762071,0.0004388198575165,0.1960136383387629,0.2379444085263376,0.2418511136155336,0.3885778950348563,0.673972487449646,3507
safeobjworld_r_no_temporal,clean,5,0.6333533377750239,0.6943492292661254,0.6638512835205747,0.9577416595380668,0.0225263758197889,0.0030795551753635,0.2731679498146564,0.0030377506813495,0.0004464967148168,0.2034991113194821,0.2392435840095996,0.2431197990948296,0.3871531963651697,0.6741558909416199,3507
safeobjworld_r_no_temporal,distractor,5,0.6338415032112473,0.6953228754981045,0.6645821893546758,0.9578557171371542,0.0224123182207014,0.0030795551753635,0.2726546906187624,0.0030021141394023,0.000443229965583,0.1849622475863391,0.2382376420657656,0.2422026591794525,0.3876716843786358,0.674132227897644,3507
safeobjworld_r_no_temporal,frame_drop,5,0.6227504346522352,0.6787318203418413,0.6507411274970383,0.9552894211576848,0.0253778157969774,0.0030795551753635,0.2903336184773311,0.003589820209857,0.000438589342034,0.2008116436357549,0.2542330006775368,0.2582506859645838,0.3955545097078867,0.6602627635002136,3507
safeobjworld_r_no_temporal,lowlight,5,0.6345894449680449,0.6965844321404429,0.6655869385542438,0.9583119475335043,0.0215568862275449,0.0033076703735386,0.2642144282862845,0.0028831436367023,0.0004018821810125,0.1506868219280127,0.2366396788929411,0.2405276104769612,0.4009676262179536,0.6705335378646851,3507
safeobjworld_r_no_temporal,noise,5,0.6334353091025048,0.694628388466486,0.6640318487844955,0.957684630738523,0.0226404334188765,0.0030795551753635,0.2741374394069005,0.0030282155523678,0.0004447137252333,0.2047852644811844,0.2394245732500235,0.2432821921959608,0.387090814310098,0.6744502186775208,3507
safeobjworld_r_no_temporal,occlusion,5,0.6023069189140836,0.6597601955844852,0.6310335572492843,0.9493013972055888,0.0232107214143142,0.0030225263758197,0.3262617621899059,0.0033435636459635,0.0008516593539616,0.2337038392314475,0.2679663152751808,0.2715028510598127,0.4237202817216141,0.6417407393455505,3507
